   X   Y  Sig11  Sig22  Sig33  Sig23  Sig13  Sig12
          49          91   28.344012234817939        77.160349235487047       -5.7568930776636895        2.0648564715640028        1.4382107604060590        6.7941502412315478     
          49          92   29.717962656930371        79.236114987897878       -8.8413856024878061        2.0917351847152434        2.4707580600784049        7.1828993370776031     
          49          93   30.281860267134519        81.162306682591336       -13.093122877087893        1.1848129024333445        3.8312180620063288        8.5681112696143895     
          49          94   29.714547771631420        80.286201916847560       -18.669200569951474       -1.7091849801735020        4.2955478191168712        11.555462492753399     
          49          95   28.202581651360699        70.715003650981984       -23.124645234462800       -4.8905822105117513       0.97849559667759467        13.471692477654997     
          49          96   25.228335189298871        59.243607027143049       -23.853054645049909       -1.7394021104078772       -2.7031281100522913        9.2216349547755883     
          49          97   23.924234294273099        52.135589372382810       -21.188273963319503       0.48986132185824205      -1.32751692630451862E-002   5.8518293575744140     
          49          98   20.813415026747624        46.597929425860684       -13.088404293686475       0.59476704781939060        2.8340881323641116        2.3747608914861016     
          49          99   18.994026075827225        43.313273368616400        2.9206345289534807        5.3862633860772196        2.8105648955208475       -1.0400422646628893     
          49         100   14.595862227865057       0.88199830719787109        22.265533328335401        11.748450664109463       -1.9904569231569569       -1.6155238753052725     
          50           1  -63.322779299528747       -85.174594486273961       -82.578719063595955        8.7931842191221108       -1.1761588889178614       0.30970005901879893     
          50           2  -1.6230662485097451        27.710178346448853       -79.330654754155944        1.6062964360990564       -1.8841597730859092       -10.671822439180421     
          50           3   16.455725021129332        62.228959938423053       -56.512557470882172       -9.7444898987145638       -5.3535195568231222       0.60439617110905142     
          50           4   25.562207165253671        73.295777333778332       -22.956239616810393        4.6040101669160558       -5.5927896722595190       -2.2401462769221538     
          50           5   30.534071713514557        97.735847506504385       -12.004892994787191        13.257751341387092        2.4468273912210705        1.4767453882284756     
          50           6   27.870134195344040        88.626683592281410       -12.569021783105702        11.247211459716349       0.83565789968327764       -1.0417407739271847     
          50           7   25.501329867971588        84.492558974137154       -10.157943881162456        10.076488040814310      -0.13931263703707722       -1.3967545080642292     
